Instance,Init,Algorithm,Cost,Time_s,Deviation_%
N-tiw56n54_250,CW,Transpose_Best,1812400,0.000038,13.642848
N-tiw56n54_250,CW,Exchange_First,2052945,3.328434,2.181371
N-tiw56n54_250,CW,Exchange_Best,2033634,0.504351,3.101501
N-tiw56n54_250,CW,Insert_First,2064302,2.626848,1.640233
N-tiw56n54_250,CW,Insert_Best,2064848,0.707666,1.614217
N-tiw56n54_250,CW,VND_TEI,2063987,3.361514,1.655242
N-tiw56n54_250,CW,VND_TIE,2060445,2.472984,1.824011
N-tiw56n58_150,Random,Transpose_First,713317,0.000009,38.261906
N-tiw56n58_150,Random,Transpose_Best,713691,0.000016,38.229536
N-tiw56n58_150,Random,Exchange_First,1107920,0.246701,4.108735
N-tiw56n58_150,Random,Exchange_Best,1105327,0.062418,4.333161
N-tiw56n58_150,Random,Insert_First,1133421,0.325033,1.901606
N-tiw56n58_150,Random,Insert_Best,1138679,0.085635,1.446522
N-tiw56n58_150,CW,Transpose_First,979280,0.000007,15.242619
N-tiw56n58_150,CW,Transpose_Best,980160,0.000013,15.166454
N-tiw56n58_150,CW,Exchange_First,1118860,0.253408,3.161871
N-tiw56n58_150,CW,Exchange_Best,1119262,0.062027,3.127077
N-tiw56n58_150,CW,Insert_First,1132041,0.227935,2.021046
N-tiw56n58_150,CW,Insert_Best,1125880,0.064650,2.554285
N-tiw56n58_150,CW,VND_TEI,1138410,0.269155,1.469804
N-tiw56n58_150,CW,VND_TIE,1131250,0.225014,2.089507
N-tiw56n58_250,Random,Transpose_First,1999304,0.000014,31.216377
N-tiw56n58_250,Random,Transpose_Best,2003441,0.000021,31.074048
N-tiw56n58_250,Random,Exchange_First,2844339,4.412971,2.143975
N-tiw56n58_250,Random,Exchange_Best,2788200,0.521398,4.075369
N-tiw56n58_250,Random,Insert_First,2835630,3.665768,2.443598
N-tiw56n58_250,Random,Insert_Best,2832070,0.705886,2.566075
N-tiw56n58_250,CW,Transpose_First,2488193,0.000016,14.396745
N-tiw56n58_250,CW,Transpose_Best,2487523,0.000193,14.419796
N-tiw56n58_250,CW,Exchange_First,2833122,3.148077,2.529882
N-tiw56n58_250,CW,Exchange_Best,2816744,0.521909,3.093347
N-tiw56n58_250,CW,Insert_First,2870285,2.838282,1.251334
N-tiw56n58_250,CW,Insert_Best,2856928,0.632265,1.710866
N-tiw56n58_250,CW,VND_TEI,2853596,3.918456,1.825499
N-tiw56n58_250,CW,VND_TIE,2860249,3.010771,1.596611
N-tiw56n62_150,Random,Transpose_First,1057721,0.000010,34.986333
N-tiw56n62_150,Random,Transpose_Best,1052978,0.000012,35.277865
N-tiw56n62_150,Random,Exchange_First,1582163,0.362185,2.751086
N-tiw56n62_150,Random,Exchange_Best,1571950,0.073736,3.378836
N-tiw56n62_150,Random,Insert_First,1589455,0.392025,2.302878
N-tiw56n62_150,Random,Insert_Best,1589283,0.080250,2.313450
N-tiw56n62_150,CW,Transpose_First,1369155,0.000009,15.843793
N-tiw56n62_150,CW,Transpose_Best,1371854,0.000014,15.677897
N-tiw56n62_150,CW,Exchange_First,1593168,0.353838,2.074655
N-tiw56n62_150,CW,Exchange_Best,1568484,0.057007,3.591877
N-tiw56n62_150,CW,Insert_First,1604094,0.291133,1.403080
N-tiw56n62_150,CW,Insert_Best,1603502,0.071145,1.439468
N-tiw56n62_150,CW,VND_TEI,1600211,0.329652,1.641752
N-tiw56n62_150,CW,VND_TIE,1600062,0.245012,1.650910
N-tiw56n62_250,Random,Transpose_First,2782763,0.000037,32.828040
N-tiw56n62_250,Random,Transpose_Best,2791042,0.000068,32.628197
N-tiw56n62_250,Random,Exchange_First,4042712,4.121290,2.414655
N-tiw56n62_250,Random,Exchange_Best,4004644,0.773195,3.333563
N-tiw56n62_250,Random,Insert_First,4072095,4.118739,1.705391
N-tiw56n62_250,Random,Insert_Best,4059584,0.773399,2.007389
N-tiw56n62_250,CW,Transpose_First,3565045,0.000018,13.944860
N-tiw56n62_250,CW,Transpose_Best,3570083,0.000031,13.823250
N-tiw56n62_250,CW,Exchange_First,4055394,3.569046,2.108529
N-tiw56n62_250,CW,Exchange_Best,4042962,0.617706,2.408620
N-tiw56n62_250,CW,Insert_First,4092797,2.859991,1.205674
N-tiw56n62_250,CW,Insert_Best,4083462,0.661512,1.431008
N-tiw56n62_250,CW,VND_TEI,4085180,3.362585,1.389538
N-tiw56n62_250,CW,VND_TIE,4076785,2.245953,1.592181
N-tiw56n66_150,Random,Transpose_First,1325388,0.000009,37.114441
N-tiw56n66_150,Random,Transpose_Best,1340279,0.000010,36.407909
N-tiw56n66_150,Random,Exchange_First,2029367,0.338275,3.712815
N-tiw56n66_150,Random,Exchange_Best,2030649,0.066054,3.651988
N-tiw56n66_150,Random,Insert_First,2062717,0.293501,2.130461
N-tiw56n66_150,Random,Insert_Best,2058584,0.072789,2.326559
N-tiw56n66_150,CW,Transpose_First,1782837,0.000014,15.409901
N-tiw56n66_150,CW,Transpose_Best,1777236,0.000012,15.675651
N-tiw56n66_150,CW,Exchange_First,2041784,0.286261,3.123667
N-tiw56n66_150,CW,Exchange_Best,2041643,0.052096,3.130357
N-tiw56n66_150,CW,Insert_First,2078897,0.250786,1.362770
N-tiw56n66_150,CW,Insert_Best,2074443,0.070716,1.574099
N-tiw56n66_150,CW,VND_TEI,2074715,0.303395,1.561193
N-tiw56n66_150,CW,VND_TIE,2074210,0.262221,1.585154
N-tiw56n66_250,Random,Transpose_First,3659951,0.000019,31.849615
N-tiw56n66_250,Random,Transpose_Best,3678745,0.000039,31.499660
N-tiw56n66_250,Random,Exchange_First,5213404,4.250159,2.923430
N-tiw56n66_250,Random,Exchange_Best,5192693,0.655194,3.309081
N-tiw56n66_250,Random,Insert_First,5283428,4.007582,1.619543
N-tiw56n66_250,Random,Insert_Best,5248847,0.784607,2.263461
N-tiw56n66_250,CW,Transpose_First,4628643,0.000029,13.812015
N-tiw56n66_250,CW,Transpose_Best,4642464,0.000038,13.554660
N-tiw56n66_250,CW,Exchange_First,5278937,3.672803,1.703168
N-tiw56n66_250,CW,Exchange_Best,5235719,0.585415,2.507912
N-tiw56n66_250,CW,Insert_First,5284215,2.622931,1.604889
N-tiw56n66_250,CW,Insert_Best,5288374,0.658754,1.527446
N-tiw56n66_250,CW,VND_TEI,5297123,3.491987,1.364534
N-tiw56n66_250,CW,VND_TIE,5294401,2.439282,1.415219
N-tiw56n67_150,Random,Transpose_First,1597567,0.000007,32.675229
N-tiw56n67_150,Random,Transpose_Best,1604879,0.000020,32.367086
N-tiw56n67_150,Random,Exchange_First,2311390,0.291226,2.593254
N-tiw56n67_150,Random,Exchange_Best,2288613,0.065444,3.553124
N-tiw56n67_150,Random,Insert_First,2330322,0.323729,1.795421
N-tiw56n67_150,Random,Insert_Best,2322902,0.080617,2.108115
N-tiw56n67_150,CW,Transpose_First,1991321,0.000010,16.081622
N-tiw56n67_150,CW,Transpose_Best,1987042,0.000013,16.261948
N-tiw56n67_150,CW,Exchange_First,2318677,0.316364,2.286165
N-tiw56n67_150,CW,Exchange_Best,2317812,0.059556,2.322618
N-tiw56n67_150,CW,Insert_First,2332444,0.292084,1.705995
N-tiw56n67_150,CW,Insert_Best,2338069,0.064168,1.468946
N-tiw56n67_150,CW,VND_TEI,2325452,0.329743,2.000652
N-tiw56n67_150,CW,VND_TIE,2340215,0.294666,1.378509
N-tiw56n67_250,Random,Transpose_First,4243100,0.000017,32.913909
N-tiw56n67_250,Random,Transpose_Best,4242752,0.000031,32.919411
N-tiw56n67_250,Random,Exchange_First,6158030,5.193152,2.637656
N-tiw56n67_250,Random,Exchange_Best,6130215,0.727736,3.077429
N-tiw56n67_250,Random,Insert_First,6215871,3.880807,1.723153
N-tiw56n67_250,Random,Insert_Best,6131092,0.678098,3.063563
N-tiw56n67_250,CW,Transpose_First,5430971,0.000023,14.132918
N-tiw56n67_250,CW,Transpose_Best,5438444,0.000035,14.014765
N-tiw56n67_250,CW,Exchange_First,6195784,4.018193,2.040741
N-tiw56n67_250,CW,Exchange_Best,6142906,0.547765,2.876776
N-tiw56n67_250,CW,Insert_First,6244397,2.888385,1.272139
N-tiw56n67_250,CW,Insert_Best,6223661,0.587588,1.599988
N-tiw56n67_250,CW,VND_TEI,6208861,3.576309,1.833986
N-tiw56n67_250,CW,VND_TIE,6242997,3.039423,1.294274
N-tiw56n72_150,Random,Transpose_First,2511906,0.000010,39.265897
N-tiw56n72_150,Random,Transpose_Best,2503278,0.000013,39.474509
N-tiw56n72_150,Random,Exchange_First,4016039,0.369839,2.898228
N-tiw56n72_150,Random,Exchange_Best,3982943,0.065118,3.698439
N-tiw56n72_150,Random,Insert_First,4023623,0.329721,2.714858
N-tiw56n72_150,Random,Insert_Best,4057011,0.097274,1.907586
N-tiw56n72_150,CW,Transpose_First,3453839,0.000008,16.491377
N-tiw56n72_150,CW,Transpose_Best,3461238,0.000015,16.312480
N-tiw56n72_150,CW,Exchange_First,4007183,0.259244,3.112352
N-tiw56n72_150,CW,Exchange_Best,4028431,0.067153,2.598608
N-tiw56n72_150,CW,Insert_First,4030449,0.263590,2.549816
N-tiw56n72_150,CW,Insert_Best,4052562,0.071767,2.015157
N-tiw56n72_150,CW,VND_TEI,4066003,0.303705,1.690173
N-tiw56n72_150,CW,VND_TIE,4053577,0.261340,1.990615
N-tiw56n72_250,Random,Transpose_First,7458982,0.000020,33.101536
N-tiw56n72_250,Random,Transpose_Best,7461125,0.000028,33.082316
N-tiw56n72_250,Random,Exchange_First,10899326,4.666910,2.245620
N-tiw56n72_250,Random,Exchange_Best,10805211,0.575190,3.089723
N-tiw56n72_250,Random,Insert_First,10936447,3.358396,1.912687
N-tiw56n72_250,Random,Insert_Best,10883000,0.698065,2.392045
N-tiw56n72_250,CW,Transpose_First,9570252,0.000023,14.165880
N-tiw56n72_250,CW,Transpose_Best,9578597,0.000032,14.091035
N-tiw56n72_250,CW,Exchange_First,10882875,3.818266,2.393166
N-tiw56n72_250,CW,Exchange_Best,10860134,0.578648,2.597127
N-tiw56n72_250,CW,Insert_First,10966282,2.759387,1.645102
N-tiw56n72_250,CW,Insert_Best,10942999,0.657280,1.853923
N-tiw56n72_250,CW,VND_TEI,11021829,3.882935,1.146909
N-tiw56n72_250,CW,VND_TIE,10989835,2.738510,1.433858
N-tiw56r54_150,Random,Transpose_First,624466,0.000009,34.828719
N-tiw56r54_150,Random,Transpose_Best,632879,0.000015,33.950711
N-tiw56r54_150,Random,Exchange_First,930682,0.352937,2.871032
N-tiw56r54_150,Random,Exchange_Best,916284,0.059377,4.373654
N-tiw56r54_150,Random,Insert_First,937027,0.325824,2.208847
N-tiw56r54_150,Random,Insert_Best,938112,0.085492,2.095613
N-tiw56r54_150,CW,Transpose_First,819435,0.000010,14.481127
N-tiw56r54_150,CW,Transpose_Best,824019,0.000009,14.002726
N-tiw56r54_150,CW,Exchange_First,932446,0.233622,2.686935
N-tiw56r54_150,CW,Exchange_Best,932609,0.062377,2.669924
N-tiw56r54_150,CW,Insert_First,944153,0.260415,1.465155
N-tiw56r54_150,CW,Insert_Best,940414,0.064362,1.855369
N-tiw56r54_150,CW,VND_TEI,943976,0.299058,1.483627
N-tiw56r54_150,CW,VND_TIE,944921,0.238245,1.385004
N-tiw56r54_250,Random,Transpose_First,1645440,0.000015,31.076688
N-tiw56r54_250,Random,Transpose_Best,1646792,0.000028,31.020056
N-tiw56r54_250,Random,Exchange_First,2327153,4.243975,2.521458
N-tiw56r54_250,Random,Exchange_Best,2305115,0.635595,3.444574
N-tiw56r54_250,Random,Insert_First,2331852,4.024145,2.324629
N-tiw56r54_250,Random,Insert_Best,2348064,0.746267,1.645549
N-tiw56r54_250,CW,Transpose_First,2061294,0.000033,13.657618
N-tiw56r54_250,CW,Transpose_Best,2060973,0.000030,13.671064
N-tiw56r54_250,CW,Exchange_First,2323516,3.108102,2.673803
N-tiw56r54_250,CW,Exchange_Best,2312707,0.513382,3.126564
N-tiw56r54_250,CW,Insert_First,2350043,2.532768,1.562654
N-tiw56r54_250,CW,Insert_Best,2348727,0.618422,1.617778
N-tiw56r54_250,CW,VND_TEI,2343608,3.215658,1.832200
N-tiw56r54_250,CW,VND_TIE,2351961,2.603830,1.482314
N-tiw56r58_150,Random,Transpose_First,806469,0.000010,33.857762
N-tiw56r58_150,Random,Transpose_Best,803090,0.000012,34.134889
N-tiw56r58_150,Random,Exchange_First,1181271,0.368030,3.118523
N-tiw56r58_150,Random,Exchange_Best,1171784,0.064300,3.896596
N-tiw56r58_150,Random,Insert_First,1195992,0.322405,1.911186
N-tiw56r58_150,Random,Insert_Best,1185238,0.073222,2.793171
N-tiw56r58_150,CW,Transpose_First,1030572,0.000007,15.478043
N-tiw56r58_150,CW,Transpose_Best,1030978,0.000014,15.444745
N-tiw56r58_150,CW,Exchange_First,1186304,0.290909,2.705744
N-tiw56r58_150,CW,Exchange_Best,1178174,0.059764,3.372523
N-tiw56r58_150,CW,Insert_First,1199481,0.252126,1.625037
N-tiw56r58_150,CW,Insert_Best,1194310,0.068206,2.049135
N-tiw56r58_150,CW,VND_TEI,1189044,0.305903,2.481024
N-tiw56r58_150,CW,VND_TIE,1196611,0.221523,1.860419
N-tiw56r58_250,Random,Transpose_First,2181605,0.000015,28.713244
N-tiw56r58_250,Random,Transpose_Best,2184686,0.000025,28.612568
N-tiw56r58_250,Random,Exchange_First,2973581,3.895228,2.834407
N-tiw56r58_250,Random,Exchange_Best,2956496,0.624676,3.392681
N-tiw56r58_250,Random,Insert_First,2999686,3.759200,1.981392
N-tiw56r58_250,Random,Insert_Best,2981062,0.651246,2.589955
N-tiw56r58_250,CW,Transpose_First,2633849,0.000025,13.935588
N-tiw56r58_250,CW,Transpose_Best,2628785,0.000031,14.101061
N-tiw56r58_250,CW,Exchange_First,2993196,3.585924,2.193461
N-tiw56r58_250,CW,Exchange_Best,2977609,0.603387,2.702787
N-tiw56r58_250,CW,Insert_First,3006374,2.608667,1.762853
N-tiw56r58_250,CW,Insert_Best,3007014,0.634038,1.741940
N-tiw56r58_250,CW,VND_TEI,3013897,3.315226,1.517029
N-tiw56r58_250,CW,VND_TIE,3014829,2.595990,1.486575
N-tiw56r66_150,Random,Transpose_First,1250215,0.000017,35.580998
N-tiw56r66_150,Random,Transpose_Best,1251464,0.000016,35.516642
N-tiw56r66_150,Random,Exchange_First,1866879,0.370946,3.806560
N-tiw56r66_150,Random,Exchange_Best,1870800,0.065974,3.604525
N-tiw56r66_150,Random,Insert_First,1895325,0.352225,2.340842
N-tiw56r66_150,Random,Insert_Best,1886229,0.075955,2.809525
N-tiw56r66_150,CW,Transpose_First,1631683,0.000010,15.925349
N-tiw56r66_150,CW,Transpose_Best,1638503,0.000014,15.573939
N-tiw56r66_150,CW,Exchange_First,1876636,0.276371,3.303817
N-tiw56r66_150,CW,Exchange_Best,1879086,0.061505,3.177578
N-tiw56r66_150,CW,Insert_First,1908478,0.255719,1.663116
N-tiw56r66_150,CW,Insert_Best,1901715,0.070494,2.011588
N-tiw56r66_150,CW,VND_TEI,1893336,0.337728,2.443327
N-tiw56r66_150,CW,VND_TIE,1895676,0.226185,2.322756
N-tiw56r66_250,Random,Transpose_First,3360563,0.000019,32.088079
N-tiw56r66_250,Random,Transpose_Best,3371919,0.000030,31.858591
N-tiw56r66_250,Random,Exchange_First,4802217,4.816113,2.954421
N-tiw56r66_250,Random,Exchange_Best,4753431,0.653453,3.940313
N-tiw56r66_250,Random,Insert_First,4841250,3.968006,2.165623
N-tiw56r66_250,Random,Insert_Best,4826698,0.803518,2.459697
N-tiw56r66_250,CW,Transpose_First,4245566,0.000018,14.203500
N-tiw56r66_250,CW,Transpose_Best,4253792,0.000040,14.037265
N-tiw56r66_250,CW,Exchange_First,4847107,3.336593,2.047262
N-tiw56r66_250,CW,Exchange_Best,4833831,0.578087,2.315550
N-tiw56r66_250,CW,Insert_First,4878650,2.682122,1.409825
N-tiw56r66_250,CW,Insert_Best,4879345,0.571007,1.395781
N-tiw56r66_250,CW,VND_TEI,4866826,3.587925,1.648771
N-tiw56r66_250,CW,VND_TIE,4877291,2.681757,1.437289
N-tiw56r67_150,Random,Transpose_First,1302211,0.000017,36.673577
N-tiw56r67_150,Random,Transpose_Best,1311015,0.000037,36.245439
N-tiw56r67_150,Random,Exchange_First,1988965,0.337547,3.276782
N-tiw56r67_150,Random,Exchange_Best,1994607,0.063433,3.002412
N-tiw56r67_150,Random,Insert_First,2032630,0.367261,1.153356
N-tiw56r67_150,Random,Insert_Best,2021961,0.076623,1.672189
N-tiw56r67_150,CW,Transpose_First,1742233,0.000007,15.275340
N-tiw56r67_150,CW,Transpose_Best,1748906,0.000014,14.950833
N-tiw56r67_150,CW,Exchange_First,2010860,0.269394,2.212029
N-tiw56r67_150,CW,Exchange_Best,1998253,0.061682,2.825107
N-tiw56r67_150,CW,Insert_First,2027553,0.237207,1.400250
N-tiw56r67_150,CW,Insert_Best,2027046,0.074703,1.424905
N-tiw56r67_150,CW,VND_TEI,2033031,0.321256,1.133855
N-tiw56r67_150,CW,VND_TIE,2027202,0.239856,1.417319
N-tiw56r67_250,Random,Transpose_First,3469771,0.000019,34.404625
N-tiw56r67_250,Random,Transpose_Best,3469693,0.000030,34.406100
N-tiw56r67_250,Random,Exchange_First,5163072,4.775371,2.393085
N-tiw56r67_250,Random,Exchange_Best,5111533,0.627604,3.367420
N-tiw56r67_250,Random,Insert_First,5156405,3.833480,2.519123
N-tiw56r67_250,Random,Insert_Best,5194255,0.779296,1.803576
N-tiw56r67_250,CW,Transpose_First,4544032,0.000019,14.095921
N-tiw56r67_250,CW,Transpose_Best,4543096,0.000061,14.113616
N-tiw56r67_250,CW,Exchange_First,5170982,3.695318,2.243548
N-tiw56r67_250,CW,Exchange_Best,5175744,0.618859,2.153523
N-tiw56r67_250,CW,Insert_First,5196768,2.769479,1.756068
N-tiw56r67_250,CW,Insert_Best,5209942,0.642562,1.507016
N-tiw56r67_250,CW,VND_TEI,5199809,3.906311,1.698579
N-tiw56r67_250,CW,VND_TIE,5170394,2.216045,2.254664
N-tiw56r72_150,Random,Transpose_First,1829418,0.000016,35.213358
N-tiw56r72_150,Random,Transpose_Best,1804294,0.000018,36.103094
N-tiw56r72_150,Random,Exchange_First,2732312,0.300871,3.238450
N-tiw56r72_150,Random,Exchange_Best,2710114,0.053545,4.024566
N-tiw56r72_150,Random,Insert_First,2746807,0.331295,2.725127
N-tiw56r72_150,Random,Insert_Best,2725285,0.081919,3.487303
N-tiw56r72_150,CW,Transpose_First,2323262,0.000007,17.724465
N-tiw56r72_150,CW,Transpose_Best,2322019,0.000012,17.768484
N-tiw56r72_150,CW,Exchange_First,2736105,0.301027,3.104126
N-tiw56r72_150,CW,Exchange_Best,2734897,0.065726,3.146906
N-tiw56r72_150,CW,Insert_First,2775597,0.253534,1.705564
N-tiw56r72_150,CW,Insert_Best,2782951,0.076401,1.445131
N-tiw56r72_150,CW,VND_TEI,2773434,0.349690,1.782164
N-tiw56r72_150,CW,VND_TIE,2793248,0.249275,1.080475
N-tiw56r72_250,Random,Transpose_First,5184394,0.000016,30.425565
N-tiw56r72_250,Random,Transpose_Best,5195365,0.000032,30.278334
N-tiw56r72_250,Random,Exchange_First,7249588,4.594125,2.710714
N-tiw56r72_250,Random,Exchange_Best,7176154,0.669696,3.696196
N-tiw56r72_250,Random,Insert_First,7331613,4.163998,1.609941
N-tiw56r72_250,Random,Insert_Best,7247989,0.658769,2.732173
N-tiw56r72_250,CW,Transpose_First,6441762,0.000016,13.551718
N-tiw56r72_250,CW,Transpose_Best,6452197,0.000027,13.411681
N-tiw56r72_250,CW,Exchange_First,7310818,3.935104,1.889009
N-tiw56r72_250,CW,Exchange_Best,7244386,0.608385,2.780525
N-tiw56r72_250,CW,Insert_First,7339914,3.056632,1.498541
N-tiw56r72_250,CW,Insert_Best,7321457,0.648441,1.746234
N-tiw56r72_250,CW,VND_TEI,7321596,3.626422,1.744369
N-tiw56r72_250,CW,VND_TIE,7331654,2.864202,1.609390
