Instance,Init,Algorithm,Cost,Time_s
N-tiw56n72_150,CW,Exchange_Best,4028431,0.059594
N-tiw56n72_150,CW,Insert_First,4030449,0.255934
N-tiw56n72_150,CW,Insert_Best,4052562,0.072237
N-tiw56n72_150,CW,VND_TEI,4066003,0.287093
N-tiw56n72_150,CW,VND_TIE,4053577,0.249581
N-tiw56n72_250,Random,Transpose_First,7458982,0.000017
N-tiw56n72_250,Random,Transpose_Best,7461125,0.000033
N-tiw56n72_250,Random,Exchange_First,10899326,4.222863
N-tiw56n72_250,Random,Exchange_Best,10805211,0.538472
N-tiw56n72_250,Random,Insert_First,10936447,3.247525
N-tiw56n72_250,Random,Insert_Best,10883000,0.690139
N-tiw56n72_250,CW,Transpose_First,9570252,0.000019
N-tiw56n72_250,CW,Transpose_Best,9578597,0.000028
N-tiw56n72_250,CW,Exchange_First,10882875,3.634824
N-tiw56n72_250,CW,Exchange_Best,10860134,0.554045
N-tiw56n72_250,CW,Insert_First,10966282,2.688089
N-tiw56n72_250,CW,Insert_Best,10942999,0.605903
N-tiw56n72_250,CW,VND_TEI,11021829,3.735739
N-tiw56n72_250,CW,VND_TIE,10989835,2.668827
N-tiw56r54_150,Random,Transpose_First,624466,0.000007
N-tiw56r54_150,Random,Transpose_Best,632879,0.000010
N-tiw56r54_150,Random,Exchange_First,930682,0.340714
N-tiw56r54_150,Random,Exchange_Best,916284,0.061825
N-tiw56r54_150,Random,Insert_First,937027,0.318140
N-tiw56r54_150,Random,Insert_Best,938112,0.089016
N-tiw56r54_150,CW,Transpose_First,819435,0.000009
N-tiw56r54_150,CW,Transpose_Best,824019,0.000009
N-tiw56r54_150,CW,Exchange_First,932446,0.226428
N-tiw56r54_150,CW,Exchange_Best,932609,0.059497
N-tiw56r54_150,CW,Insert_First,944153,0.259507
N-tiw56r54_150,CW,Insert_Best,940414,0.066256
N-tiw56r54_150,CW,VND_TEI,943976,0.280431
N-tiw56r54_150,CW,VND_TIE,944921,0.236731
N-tiw56r54_250,Random,Transpose_First,1645440,0.000012
N-tiw56r54_250,Random,Transpose_Best,1646792,0.000022
N-tiw56r54_250,Random,Exchange_First,2327153,3.993994
N-tiw56r54_250,Random,Exchange_Best,2305115,0.604502
N-tiw56r54_250,Random,Insert_First,2331852,3.810050
N-tiw56r54_250,Random,Insert_Best,2348064,0.727138
N-tiw56r54_250,CW,Transpose_First,2061294,0.000014
N-tiw56r54_250,CW,Transpose_Best,2060973,0.000031
N-tiw56r54_250,CW,Exchange_First,2323516,3.034624
N-tiw56r54_250,CW,Exchange_Best,2312707,0.507248
N-tiw56r54_250,CW,Insert_First,2350043,2.443294
N-tiw56r54_250,CW,Insert_Best,2348727,0.613033
N-tiw56r54_250,CW,VND_TEI,2343608,3.108342
N-tiw56r54_250,CW,VND_TIE,2351961,2.469334
N-tiw56r58_150,Random,Transpose_First,806469,0.000008
N-tiw56r58_150,Random,Transpose_Best,803090,0.000009
N-tiw56r58_150,Random,Exchange_First,1181271,0.371973
N-tiw56r58_150,Random,Exchange_Best,1171784,0.066349
N-tiw56r58_150,Random,Insert_First,1195992,0.345862
N-tiw56r58_150,Random,Insert_Best,1185238,0.080381
N-tiw56r58_150,CW,Transpose_First,1030572,0.000009
N-tiw56r58_150,CW,Transpose_Best,1030978,0.000014
N-tiw56r58_150,CW,Exchange_First,1186304,0.276850
N-tiw56r58_150,CW,Exchange_Best,1178174,0.060543
N-tiw56r58_150,CW,Insert_First,1199481,0.248762
N-tiw56r58_150,CW,Insert_Best,1194310,0.068746
N-tiw56r58_150,CW,VND_TEI,1189044,0.299758
N-tiw56r58_150,CW,VND_TIE,1196611,0.215859
N-tiw56r58_250,Random,Transpose_First,2181605,0.000015
N-tiw56r58_250,Random,Transpose_Best,2184686,0.000029
N-tiw56r58_250,Random,Exchange_First,2973581,3.767245
N-tiw56r58_250,Random,Exchange_Best,2956496,0.601200
N-tiw56r58_250,Random,Insert_First,2999686,3.680425
N-tiw56r58_250,Random,Insert_Best,2981062,0.650141
N-tiw56r58_250,CW,Transpose_First,2633849,0.000021
N-tiw56r58_250,CW,Transpose_Best,2628785,0.000030
N-tiw56r58_250,CW,Exchange_First,2993196,3.330213
N-tiw56r58_250,CW,Exchange_Best,2977609,0.568897
N-tiw56r58_250,CW,Insert_First,3006374,2.519441
N-tiw56r58_250,CW,Insert_Best,3007014,0.630840
N-tiw56r58_250,CW,VND_TEI,3013897,3.160601
N-tiw56r58_250,CW,VND_TIE,3014829,2.345614
N-tiw56r66_150,Random,Transpose_First,1250215,0.000008
N-tiw56r66_150,Random,Transpose_Best,1251464,0.000012
N-tiw56r66_150,Random,Exchange_First,1866879,0.356287
N-tiw56r66_150,Random,Exchange_Best,1870800,0.063587
N-tiw56r66_150,Random,Insert_First,1895325,0.354112
N-tiw56r66_150,Random,Insert_Best,1886229,0.080229
N-tiw56r66_150,CW,Transpose_First,1631683,0.000011
N-tiw56r66_150,CW,Transpose_Best,1638503,0.000016
N-tiw56r66_150,CW,Exchange_First,1876636,0.241450
N-tiw56r66_150,CW,Exchange_Best,1879086,0.060483
N-tiw56r66_150,CW,Insert_First,1908478,0.259120
N-tiw56r66_150,CW,Insert_Best,1901715,0.072188
N-tiw56r66_150,CW,VND_TEI,1893336,0.311664
N-tiw56r66_150,CW,VND_TIE,1895676,0.221976
N-tiw56r66_250,Random,Transpose_First,3360563,0.000018
N-tiw56r66_250,Random,Transpose_Best,3371919,0.000029
N-tiw56r66_250,Random,Exchange_First,4802217,4.562435
N-tiw56r66_250,Random,Exchange_Best,4753431,0.626956
N-tiw56r66_250,Random,Insert_First,4841250,3.838631
N-tiw56r66_250,Random,Insert_Best,4826698,0.817949
N-tiw56r66_250,CW,Transpose_First,4245566,0.000024
N-tiw56r66_250,CW,Transpose_Best,4253792,0.000035
N-tiw56r66_250,CW,Exchange_First,4847107,3.227450
N-tiw56r66_250,CW,Exchange_Best,4833831,0.557633
N-tiw56r66_250,CW,Insert_First,4878650,2.647614
N-tiw56r66_250,CW,Insert_Best,4879345,0.587980
N-tiw56r66_250,CW,VND_TEI,4866826,3.482482
N-tiw56r66_250,CW,VND_TIE,4877291,2.631081
N-tiw56r67_150,Random,Transpose_First,1302211,0.000009
N-tiw56r67_150,Random,Transpose_Best,1311015,0.000013
N-tiw56r67_150,Random,Exchange_First,1988965,0.332929
N-tiw56r67_150,Random,Exchange_Best,1994607,0.062239
N-tiw56r67_150,Random,Insert_First,2032630,0.356149
N-tiw56r67_150,Random,Insert_Best,2021961,0.079035
N-tiw56r67_150,CW,Transpose_First,1742233,0.000006
N-tiw56r67_150,CW,Transpose_Best,1748906,0.000010
N-tiw56r67_150,CW,Exchange_First,2010860,0.266890
N-tiw56r67_150,CW,Exchange_Best,1998253,0.062112
N-tiw56r67_150,CW,Insert_First,2027553,0.231977
N-tiw56r67_150,CW,Insert_Best,2027046,0.080730
N-tiw56r67_150,CW,VND_TEI,2033031,0.294090
N-tiw56r67_150,CW,VND_TIE,2027202,0.231090
N-tiw56r67_250,Random,Transpose_First,3469771,0.000017
N-tiw56r67_250,Random,Transpose_Best,3469693,0.000027
N-tiw56r67_250,Random,Exchange_First,5163072,4.552589
N-tiw56r67_250,Random,Exchange_Best,5111533,0.599765
N-tiw56r67_250,Random,Insert_First,5156405,3.748959
N-tiw56r67_250,Random,Insert_Best,5194255,0.761834
N-tiw56r67_250,CW,Transpose_First,4544032,0.000029
N-tiw56r67_250,CW,Transpose_Best,4543096,0.000040
N-tiw56r67_250,CW,Exchange_First,5170982,3.506839
N-tiw56r67_250,CW,Exchange_Best,5175744,0.573777
N-tiw56r67_250,CW,Insert_First,5196768,2.691363
N-tiw56r67_250,CW,Insert_Best,5209942,0.611481
N-tiw56r67_250,CW,VND_TEI,5199809,3.677276
N-tiw56r67_250,CW,VND_TIE,5170394,2.178270
N-tiw56r72_150,Random,Transpose_First,1829418,0.000007
N-tiw56r72_150,Random,Transpose_Best,1804294,0.000009
N-tiw56r72_150,Random,Exchange_First,2732312,0.296445
N-tiw56r72_150,Random,Exchange_Best,2710114,0.052348
N-tiw56r72_150,Random,Insert_First,2746807,0.331045
N-tiw56r72_150,Random,Insert_Best,2725285,0.084640
N-tiw56r72_150,CW,Transpose_First,2323262,0.000011
N-tiw56r72_150,CW,Transpose_Best,2322019,0.000011
N-tiw56r72_150,CW,Exchange_First,2736105,0.287037
N-tiw56r72_150,CW,Exchange_Best,2734897,0.062546
N-tiw56r72_150,CW,Insert_First,2775597,0.246641
N-tiw56r72_150,CW,Insert_Best,2782951,0.078702
N-tiw56r72_150,CW,VND_TEI,2773434,0.338368
N-tiw56r72_150,CW,VND_TIE,2793248,0.243864
N-tiw56r72_250,Random,Transpose_First,5184394,0.000015
N-tiw56r72_250,Random,Transpose_Best,5195365,0.000031
N-tiw56r72_250,Random,Exchange_First,7249588,4.252376
N-tiw56r72_250,Random,Exchange_Best,7176154,0.625727
N-tiw56r72_250,Random,Insert_First,7331613,4.054081
N-tiw56r72_250,Random,Insert_Best,7247989,0.668356
N-tiw56r72_250,CW,Transpose_First,6441762,0.000016
N-tiw56r72_250,CW,Transpose_Best,6452197,0.000084
N-tiw56r72_250,CW,Exchange_First,7310818,3.804470
N-tiw56r72_250,CW,Exchange_Best,7244386,0.573608
N-tiw56r72_250,CW,Insert_First,7339914,2.868307
N-tiw56r72_250,CW,Insert_Best,7321457,0.622542
N-tiw56r72_250,CW,VND_TEI,7321596,3.375623
N-tiw56r72_250,CW,VND_TIE,7331654,2.695943
